ID-Car,Brand,Model,Year,Price,Mileage,Color,VIN
2371,nissan,sport,2019,1580,24155,gray,  jn1bj1cr4kw315960
2372,nissan,sentra,2019,1160,33369,black,  3n1ab7ap9kl608997
2373,nissan,rogue,2017,1500,28918,red,  jn8at2mv7hw264732
2374,nissan,rogue,2019,1760,21623,blue,  knmat2mv3kp536609
2375,nissan,xd,2017,3630,16224,white,  1n6ba1f46hn535299
2376,nissan,sport,2019,1560,26406,silver,  jn1bj1cr4kw325341
2377,nissan,rogue,2017,1400,27790,green,  knmat2mv8hp516090
2378,nissan,rogue,2019,1660,19182,black,  knmat2mt6kp529541
2379,nissan,sentra,2017,1260,11837,gray,  3n1ab7ap1hy384412
2380,nissan,pathfinder,2019,2090,21774,black,  5n1dr2mm1kc635595
2381,nissan,door,2017,1270,17738,black,  1n4al3apxhc122728
2382,nissan,sport,2019,1560,27206,white,  jn1bj1cr3kw312158
2383,nissan,rogue,2019,1890,20508,silver,  5n1at2mt7kc832007
2384,nissan,sport,2019,1570,24987,blue,  jn1bj1cr6kw323624
2385,nissan,pathfinder,2019,2190,21273,gray,  5n1dr2mm6kc637875
2386,nissan,pathfinder,2019,2170,23863,black,  5n1dr2mm9kc621704
2387,nissan,rogue,2016,1460,31566,gray,  knmat2mv8gp727076
2388,nissan,sentra,2019,1200,25261,gray,  3n1ab7ap2ky279224
2389,nissan,pathfinder,2019,2100,20628,silver,  5n1dr2mm3kc636893
2390,nissan,door,2017,1250,48765,blue,  1n4al3ap5hc144474
2391,nissan,rogue,2019,1590,30645,silver,  knmat2mt9kp518680
2392,nissan,door,2017,1180,60158,red,  1n4al3ap1hc129888
2393,nissan,versa,2019,990,39985,blue,  3n1cn7ap9kl804020
2394,nissan,sentra,2018,1060,39208,black,  3n1ab7ap6jl660439
2395,nissan,sentra,2018,1010,45080,black,  3n1ab7ap1jy239344
2396,nissan,sport,2018,1330,39247,gray,  jn1bj1cr7jw262489
2397,nissan,sentra,2018,1010,46382,white,  3n1ab7ap7jy308330
2398,nissan,sentra,2018,1030,39893,black,  3n1ab7ap4jy297769
2399,nissan,sentra,2018,1030,41203,gray,  3n1ab7ap7jy307016
2400,nissan,sentra,2018,1030,40648,blue,  3n1ab7ap1jy308971
2401,nissan,murano,2018,2400,31551,gray,  5n1az2mhxjn157718
2402,nissan,sentra,2018,1040,38761,gray,  3n1ab7ap0jy322490
2403,nissan,sentra,2018,1020,42838,gray,  3n1ab7ap3jy324878
2404,nissan,versa,2018,950,41557,blue,  3n1cn7ap6jl823820
2405,nissan,sentra,2018,1050,41136,black,  3n1ab7ap9jl662721
2406,nissan,sentra,2018,1050,41141,silver,  3n1ab7apxjl642008
2407,nissan,door,2016,350,115716,blue,  1n4al3ap3gn379927
2408,nissan,versa,2018,930,52260,black,  3n1cn7ap6jl882723
2409,nissan,rogue,2016,1410,22041,silver,  knmat2mv4gp710291
2410,nissan,door,2012,242.5,161836,black,  jn8af5mr5ct111885
2411,nissan,door,2012,92.5,83720,silver,  jn8as5mt4cw269429
2412,nissan,rogue,2016,1100,37605,black,  knmat2mv1gp666895
2413,nissan,rogue,2016,1100,63738,green,  knmat2mvxgp669049
2414,nissan,door,2013,210,155704,silver,  5n1ar2mn3dc619753
2415,nissan,door,2012,80,234792,black,  1n4al2ap9cc190456
2416,nissan,pathfinder,2018,2040,24143,silver,  5n1dr2mn2jc625942
2417,nissan,door,2017,37.5,1,red,  3n1ce2cp0hl360793
2418,nissan,door,2015,300,132655,beige,  1n4al3ap4fn890836
2419,nissan,rogue,2017,1510,28079,gray,  5n1at2mt7hc846000
2420,nissan,door,2015,400,74906,silver,  3n1ab7ap9fl684869
2421,nissan,door,2017,1950,53155,gray,  1n4aa6ap1hc373256
2422,nissan,titan,2017,2260,94258,gray,  1n6aa1e66hn506500
2423,nissan,door,2014,650,65620,white,  5n1at2mv7ec872853
2424,nissan,door,2012,1180,92878,gray,  5n1aa0nc6cn602411
2425,nissan,pathfinder,2017,2050,25918,white,  5n1dr2mm1hc690282
2426,nissan,rogue,2018,1420,37830,black,  knmat2mt9jp601489
2427,nissan,frontier,2018,2200,13875,white,  1n6dd0ev1jn706650
2428,nissan,frontier,2018,1620,6024,silver,  1n6bd0ct2jn715379
2429,nissan,door,2016,480,76789,gray,  1n4al3apxgn304206
2430,nissan,sport,2018,1600,30409,black,  jn1bj1cr2jw289275
2431,nissan,sport,2018,1430,44864,gray,  jn1bj1cr3jw263168
2432,nissan,pathfinder,2019,1680,42397,silver,  5n1dr2mn9kc600778
2433,nissan,sentra,2018,1190,16778,gray,  3n1ab7ap8jl635929
2434,nissan,door,2015,300,99767,gray,  3n1ab7ap5fy313713
2435,nissan,rogue,2019,1500,34692,gray,  knmat2mt8kp524910
2436,nissan,rogue,2019,1520,30721,gray,  knmat2mt6kp525148
2437,nissan,door,2017,1800,53376,black,  1n4aa6apxhc456376
2438,nissan,nvp,2016,2270,21282,white,  5bzbf0aa5gn855028
2439,nissan,door,2015,380,81699,blue,  3n1ab7ap8fy311793
2440,nissan,door,2018,547.5,33048,black,  1n4al3ap6jc271871
2441,nissan,sentra,2018,1140,10372,blue,  3n1ab7apxjy272844
2442,nissan,pathfinder,2018,2810,8889,silver,  5n1dr2mm3jc651473
2443,nissan,sentra,2017,350,127780,gray,  3n1ab7ap2hy357557
2444,nissan,murano,2016,1520,59640,orange,  5n1az2mg0gn147411
2445,nissan,door,2015,195,83975,blue,  3n1ce2cp7fl440279
2446,nissan,rogue,2016,1340,46178,black,  knmat2mv3gp680121
2447,nissan,altima,2018,1250,34460,gray,  1n4al3ap1jc193208
2448,nissan,pathfinder,2018,1650,30594,black,  5n1dr2mm9jc667726
2449,nissan,pathfinder,2018,1650,39817,silver,  5n1dr2mm3jc649500
2450,nissan,pathfinder,2018,1650,40419,black,  5n1dr2mm9jc649808
2451,nissan,rogue,2018,1390,35493,black,  knmat2mt1jp582050
2452,nissan,rogue,2018,1390,37073,gray,  knmat2mt6jp582724
2453,nissan,door,2013,150,98384,black,  3n1ab7ap9dl691012
2454,nissan,pathfinder,2018,1650,34640,white,  5n1dr2mm5jc631645
2455,nissan,rogue,2018,1390,38760,white,  knmat2mt7jp582084
2456,nissan,pathfinder,2018,1650,34841,black,  5n1dr2mm0jc631567
2457,nissan,rogue,2018,1390,35065,gray,  5n1at2mt8jc761351
2458,nissan,altima,2018,1240,37741,black,  1n4al3apxjc193322
2459,nissan,altima,2018,1300,27488,gray,  1n4al3ap4jc153320
2460,nissan,pathfinder,2018,1650,37452,gray,  5n1dr2mm2jc632610
2461,nissan,rogue,2018,1390,39797,black,  knmat2mt2jp581604
2462,nissan,pathfinder,2018,1650,36714,black,  5n1dr2mm8jc627265
2463,nissan,rogue,2018,1390,36207,black,  5n1at2mt3jc761242
2464,nissan,rogue,2018,1390,38563,black,  knmat2mt4jp581457
2465,nissan,rogue,2018,1390,39885,silver,  5n1at2mt4jc764747
2466,nissan,altima,2018,1210,41852,silver,  1n4al3apxjc159820
2467,nissan,pathfinder,2018,1650,39454,silver,  5n1dr2mm6jc650009
2468,nissan,pathfinder,2018,1650,40203,blue,  5n1dr2mm3jc657841
2469,nissan,rogue,2018,1390,34547,white,  knmat2mtxjp581687
2470,nissan,door,2015,370,75858,silver,  3n1ab7ap4fy228278
2471,nissan,pathfinder,2019,1880,31123,white,  5n1dr2mn9kc620299
2472,nissan,versa,2018,920,33808,black,  3n1cn7ap3jl883781
2473,nissan,titan,2019,3010,30599,black,  1n6aa1e56kn519701
2474,nissan,versa,2018,920,33931,black,  3n1cn7ap5jl882616
2475,nissan,sentra,2019,1110,40359,black,  3n1ab7apxkl613545
2476,nissan,rogue,2018,1390,44313,white,  knmat2mt8jp581980
2477,nissan,versa,2018,910,33078,black,  3n1cn7ap0jl882846
2478,nissan,frontier,2019,2280,24320,black,  1n6ad0evxkn714086
2479,nissan,rogue,2018,1390,42502,black,  knmat2mt3jp582048
2480,nissan,altima,2019,1260,33497,gray,  1n4bl4cv1kc171832
2481,nissan,versa,2018,920,39577,silver,  3n1cn7ap7jl883833
2482,nissan,altima,2019,1210,36974,gray,  1n4bl4cv8kc157345
2483,nissan,versa,2018,920,41220,black,  3n1cn7ap6jl883130
2484,nissan,frontier,2019,23,1,silver,  1n6ad0ev9kn786557
2485,nissan,rogue,2018,1390,41539,black,  knmat2mt4jp581250
2486,nissan,sentra,2019,950,19646,black,  3n1ab7ap4ky350343
2487,nissan,rogue,2018,1390,39924,white,  knmat2mt6jp582092
2488,nissan,note,2019,170,33279,red,  3n1ce2cp0kl363331
2489,nissan,rogue,2018,1390,40259,gray,  knmat2mt9jp582734
2490,nissan,sentra,2019,1040,25264,blue,  3n1ab7ap4ky323241
2491,nissan,versa,2018,920,35677,black,  3n1cn7ap7jl882312
2492,nissan,versa,2019,740,35511,black,  3n1cn7ap5kl841811
2493,nissan,versa,2018,920,33027,black,  3n1cn7ap0jl883768
2494,nissan,versa,2019,780,23609,red,  3n1cn7ap9kl880319
2495,nissan,versa,2018,920,34553,silver,  3n1cn7ap5jl884088
2496,nissan,versa,2018,920,31594,silver,  3n1cn7ap9jl884191
2497,nissan,versa,2018,920,32557,black,  3n1cn7ap3jl883263
2498,nissan,versa,2018,920,31371,silver,  3n1cn7ap4jl884311
